,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
11,1.2215195996057708,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.3650827518566388,0.5299694380330721,1.1473066308135071,-1.0768541496158388,1.6596028954336526,1.5294129381313688,0.8057784290890784,-3.5229148297674016,1.2127312842666855,17.2
12,0.31316030102937764,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.599142713589526,0.08022237028580907,1.0161087431487157,-0.8182715493260062,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.4235071915749809,0.7236213902259909,14.9
13,2.431837631137029,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.253951115902005,-2.3236472418190255,1.1473066308135071,-1.1054905698132251,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,2.2194705996973867,10.5
14,-0.20806830624017253,-0.48915444490639887,1.2682190302722216,3.7166983367317865,0.434121071394143,2.1595909335097057,1.0817076869811113,-0.8331358934748982,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,0.3607647440151287,-1.5394031049418877,50.0
15,-0.41614316880049024,2.5648066884604,-1.3201633474775034,-0.27957465364796624,-1.334985866754401,1.076497520358861,-2.132640560806282,1.9151531168782503,-0.522484390766995,-0.2980776895091498,-1.6885106607976315,0.16327280269264693,-1.1372777693165934,29.0
16,0.25885741449512817,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,-0.19585359438558214,-0.0606794009388085,-0.13916154545514356,-0.17611288612690346,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,-0.28169194883724424,23.0
17,-5.196596555094698e-17,3.001086850369943,-1.4276394323667654,-0.27957465364796624,-1.3004667069856488,1.4266170730988184,-1.254343590605872,1.6687754253624285,-0.86702448858815,-0.4701466122415363,-2.7047025122329584,0.44061589499909337,-1.231392209569322,33.3
18,-0.41485247182494234,-0.48915444490639887,-1.0499804118531089,-0.27957465364796624,-0.38570897311371877,0.37198866423577426,-1.2907874482905364,-0.3147359550426098,-0.522484390766995,-0.6659491794887348,-0.8570809641687277,0.3755519941973441,-1.0531451636361242,29.4
19,-0.41327274297907673,-0.48915444490639887,-0.7648702422163166,-0.27957465364796624,-0.4806366624777871,-0.6185934849797178,-0.984659043739356,0.06608569265696178,-0.522484390766995,-0.7668171686766855,0.3438730420730209,0.44061589499909337,-0.562609293227964,21.0
20,-0.4030384403968989,-0.48915444490639887,-0.5529035192402723,-0.27957465364796624,-0.5324154021309153,0.20119863850896527,-0.5910653807449814,0.35396957198790097,-0.522484390766995,-0.7193498796470615,0.5286351968794448,0.44061589499909337,-0.7864875829200603,23.8
21,-0.15188495729458534,-0.48915444490639887,1.2682190302722216,-0.27957465364796624,0.434121071394143,-0.5758959785480152,1.0489082150649134,-0.6678709808929668,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,-0.09358720973176723,-0.09774099743418431,19.1
22,-0.40730136794170496,-0.48915444490639887,-0.37676215789398176,-0.27957465364796624,-0.2994110736918385,-0.22435317559366727,0.6079375370804752,-0.7943366309520714,-0.522484390766995,-0.14380900016287226,1.1291122000003184,0.3397339882004217,0.19601013426372565,20.4
23,-0.4133148690816332,1.255966202731772,-0.6976976891605279,-0.27957465364796624,-0.9293857394715641,0.28090065051480945,-1.3272313059752006,0.1639624124360883,-0.6373310900407133,-0.91515244689426,-0.39517557715267015,0.44061589499909337,-0.7879135592875258,29.1
24,-0.40259143564199473,-0.48915444490639887,-0.6230615190985405,-0.27957465364796624,-0.9207559495293761,-0.8576995209972491,-1.2652767479112714,0.6199131094760665,-0.7521777893144317,-1.0397540805970227,-0.2566039610478542,0.44061589499909337,-0.35726869631292,19.3
25,1.1596761407139229,-0.48915444490639887,1.0472959668887392,0.0,0.6584956098910318,-3.4465916609727936,1.1473066308135071,-1.0848799456578921,1.6596028954336526,1.5294129381313688,0.8057784290890784,-2.4673242371302675,0.08763593033634146,23.1
26,-0.32294735808103087,-0.48915444490639887,-0.4394565407460512,-0.27957465364796624,-0.14407485473245396,-0.45491971032485906,0.7537129678191324,0.10317531815307898,-0.6373310900407133,-0.6006816570730019,1.1753027387019248,0.39274901848332827,0.15893474870962054,19.6
27,-0.171159989553176,-0.48915444490639887,1.2682190302722216,-0.27957465364796624,2.7296451960161567,-0.8192717652087183,1.0926408442865105,-1.0314062986558077,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,-1.0375614472898067,0.43842611673287446,19.4
28,-0.40851132322068645,-0.48915444490639887,-1.2231363263969195,-0.27957465364796624,-0.9466453193559402,2.539598740751857,0.27265404638156326,-0.14239504476679665,-0.86702448858815,-0.7846174020627944,-0.21041342234624782,0.44061589499909337,-1.2128545167922693,38.7
29,-0.396658676198633,-0.48915444490639887,-0.16031726471421823,-0.27957465364796624,-0.0664067452527617,-0.27416693309732004,0.9796648854640514,-0.5922195424610653,-0.4076376914932768,0.1409947340148709,-0.302794499749459,0.44061589499909337,0.6238030445034003,18.7
30,0.7747839836901472,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.5117891808738353,-0.14180466315904322,1.027041900454115,-0.7714939806785341,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.25221537415901135,0.7578448230451651,14.6
31,0.3732016988674231,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.3661383851504492,-0.28982268545560974,0.5787824509327438,-0.5117241324534868,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,0.2829946926791261,20.0
32,-0.399648459310623,0.4706619112945951,-0.7797974762287141,-0.27957465364796624,-1.0674623785465727,-0.08345140436904969,0.38927439097248917,2.023287658817635,-0.2927909922195585,-0.4642132011128333,0.2976825033714161,0.21322084775257572,-0.36582455451771356,20.5
33,-5.196596555094698e-17,0.8196860408222292,-0.9186207525440109,-0.27957465364796624,-1.0933517483731368,-0.2698971824541497,-0.12458400238127813,1.2067460188941492,-0.4076376914932768,-0.6422155349739228,-0.8570809641687277,0.41564187246912926,-0.04497987183795763,20.1
34,-0.41191066566308604,-0.48915444490639887,-2.6516094231250328e-16,-0.27957465364796624,-0.38570897311371877,0.18696613636506484,5.178983668182628e-16,-0.5455369536484106,-0.522484390766995,-0.6659491794887348,-0.8570809641687277,0.4252809688842032,-0.5241079313063933,23.6
35,0.07144072456066997,-0.48915444490639887,1.0472959668887392,3.7166983367317865,1.8580364118551669,-0.6854862450560508,0.7464241962821995,-0.8977221811505957,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.03980543314311561,0.27443883447433276,16.8
36,2.5081677886302214,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.1935425863066886,-0.4236082056082771,1.1473066308135071,-1.0477428302443663,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,2.0041481682100835,5.6
37,0.5447579111893911,-0.48915444490639887,1.0472959668887392,3.7166983367317865,0.9777978377519889,-0.5830122296199655,0.7682905108929978,-1.265816530984662,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.09632558939514052,-0.5469235531858424,50.0
38,-5.196596555094698e-17,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.25289548260819444,0.09018512178653912,0.6407370089966727,-0.8274371033858661,1.6596028954336526,1.5294129381313688,0.8057784290890784,-2.9927645269383336,0.7022317447140074,14.5
39,0.32545293178924245,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.25289548260819444,-0.17453941809001447,1.05255260083338,-0.7546350599984809,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.5905483510407514,1.6234124780967734,13.3
40,-0.41297903043069734,-0.48915444490639887,0.4233375851705237,-0.27957465364796624,-1.0156836388934445,-0.22435317559366727,-1.826512156255102,0.8109650472108684,-0.6373310900407133,-0.7074830573896556,-1.1342241963783628,0.44061589499909337,-0.58970284420981,23.9
41,-0.40060916848281236,-0.48915444490639887,-0.6230615190985405,-0.27957465364796624,-0.9207559495293761,-0.7096814987006826,-1.2834986767536036,0.6199131094760665,-0.7521777893144317,-1.0397540805970227,-0.2566039610478542,0.44061589499909337,0.20456599246851923,20.0
42,-0.41733323119770893,-7.749892495026648e-17,-1.1708910073535284,-0.27957465364796624,-0.8171984702231198,-0.2001579219490355,-1.323586920206734,0.9871051508793695,-0.6373310900407133,0.12912791175746494,-0.7185093480639118,0.13030271154563267,-0.5169780494690653,19.8
43,0.5200135066155592,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.25289548260819444,-1.220628325666719,0.9796648854640514,-0.6483526248380317,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.044844051723722855,0.7735305630872864,13.8
44,-0.4197273980263319,-0.48915444490639887,-1.3724086665208945,-0.27957465364796624,-0.31667065357621454,0.36344916294943347,-0.32138083387846517,1.173882996047397,-0.9818711878618682,0.08166062272784107,-1.1804147350799685,0.36459847554385094,-0.5797210096375509,16.5
45,-0.41945474852923065,-0.48915444490639887,-0.5991779446787044,-0.27957465364796624,-0.7395303607434279,0.19408238743701506,0.37834123366709,0.5566090495704016,-0.86702448858815,-0.9863533804386958,-0.302794499749459,0.44061589499909337,-0.5098481676317373,21.6
46,-0.4061475807994654,-0.48915444490639887,-2.6516094231250328e-16,-0.27957465364796624,-1.0156836388934445,-0.7039884978431217,-0.38333539194239463,1.1991001421913645,-0.6373310900407133,-0.7074830573896556,-1.1342241963783628,0.44061589499909337,0.4455559985702025,20.3
47,-0.2572060645331994,-0.48915444490639887,1.2682190302722216,3.7166983367317865,2.7296451960161567,-0.22150667516488742,1.0015312000748497,-0.971474022886153,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,-0.39053710042796663,0.3428857001126805,17.0
48,-0.0973737805865847,-0.48915444490639887,1.2682190302722216,-0.27957465364796624,2.7296451960161567,-1.9664114380071176,1.0671301439072454,-1.1630958396298579,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,0.44061589499909337,2.36349421281141,11.8
49,-0.4052547414591725,-0.48915444490639887,-0.37676215789398176,-0.27957465364796624,-0.2994110736918385,0.6295969530403777,0.41478509135175434,-0.4830877122561003,-0.522484390766995,-0.14380900016287226,1.1291122000003184,0.4171753650806182,-0.46992082934270113,27.5
50,-0.008994387592742056,-0.48915444490639887,1.2682190302722216,3.7166983367317865,2.7296451960161567,-0.18877192023391492,5.178983668182628e-16,-0.9733261296650886,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,-2.942816481878405,0.32862593643802473,15.6
51,-0.40170561731879456,-0.48915444490639887,-0.20808441355389026,-0.27957465364796624,0.26152527255038244,-0.8747785235699307,-1.447496036334593,-0.4732098094351113,-0.4076376914932768,-0.10227512226195139,0.3438730420730209,0.40107369265998355,0.6965278392441452,23.1
52,-0.3598123784959556,-0.48915444490639887,-0.7290448805865626,-0.27957465364796624,-0.43748771276684695,-0.43214770689461784,-0.015252429327285148,-0.058670320375433134,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.23742812397679597,-0.15192809939787627,24.3
53,-0.3794782473727085,0.4706619112945951,-0.7797974762287141,-0.27957465364796624,-1.0674623785465727,2.8100162814859706,-2.1909507331017455,2.427521835799647,-0.2927909922195585,-0.4642132011128333,0.2976825033714161,0.44061589499909337,-1.3083949334124634,42.8
54,-0.308422043885676,-0.48915444490639887,1.613038135958604,-0.27957465364796624,0.5980870802957156,-0.7509557549179946,1.0889964585180443,-0.6881491756264394,-0.6373310900407133,0.1706617896583858,1.2676838161051358,-1.0286890971804772,0.6551745245876429,15.6
55,-0.4116766317599948,0.05619575748052953,-0.4797600725795245,-0.27957465364796624,-0.26489191392308636,-0.5630867266185041,-1.0757686879510169,0.7863652699932131,-0.522484390766995,-0.57694801255819,-1.5037485059912092,0.3705133756167375,0.4270183057931501,21.7
56,-0.4167727199998056,1.0378261217770006,-0.7499430082039192,-0.27957465364796624,-1.007916827945475,-0.8235415158518874,-1.4620735794084587,1.351400307320748,-0.9818711878618682,-0.6184818904591108,-0.7185093480639118,0.40906976127703315,-0.04070194273556098,17.1
57,-0.4154398969217012,-0.48915444490639887,-0.9992278162109574,-0.27957465364796624,-0.9725346891825043,-0.5502774746889942,-0.5910653807449814,2.003389383423431,-0.7521777893144317,-0.3336781562813677,0.15911088726659853,0.08692677767780004,-0.006478509916386981,17.2
58,5.561104949369368,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.3650827518566388,-0.7509557549179946,1.1473066308135071,-1.1312301050486866,1.6596028954336526,1.5294129381313688,0.8057784290890784,-3.878356510073254,-0.37152845998757605,15.0
59,-0.40223570410929615,-7.749892495026648e-17,-0.07373930744231277,3.7166983367317865,-0.5669345618996674,-0.4620359613968093,0.8594001551046587,0.03896894981665053,-0.6373310900407133,-0.7786839909340914,0.06672980986338735,0.40063555191384365,0.6494706191177807,21.7
60,-0.4141737735059779,2.1285265265508575,-1.4022631345456897,-0.27957465364796624,-1.2400581773903332,-0.5702029776904544,-1.8228677704866356,3.2840499861811745,-0.6373310900407133,0.01639310031210826,-0.07184180624143023,0.39055831475262975,-0.702354977239591,18.6
61,-0.36701243152455615,-0.48915444490639887,-0.1767372221278554,-0.27957465364796624,-0.0922961150793258,-0.24427867859512736,-0.3541803057946633,0.0982363667425846,-0.6373310900407133,-0.6184818904591108,-0.025651267539825467,0.4332770375012534,0.002077348288406581,21.0
62,-0.4109487863213812,-7.749892495026648e-17,-0.7454648380001999,-0.27957465364796624,-1.0502027986621965,0.9925257577098463,-1.8520228566343668,0.8057411562959222,-0.2927909922195585,-0.4701466122415363,-1.0880336576767564,0.369746629310993,-1.1201660529070065,33.1
63,-5.196596555094698e-17,-0.48915444490639887,-0.7290448805865626,-0.27957465364796624,-0.43748771276684695,0.38052816552211377,-1.7171805832011091,-0.19943043557452642,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.2592256260972468,-1.2770234533282205,31.5
64,1.107357861677887,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.2183763228394423,-0.8135787643511573,-0.43071240693245816,-0.4612898401655524,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,0.2915505508839196,20.1
65,-0.4079309191410203,1.4741062836865433,-1.1410365393287336,-0.27957465364796624,-1.0156836388934445,0.3862211663796747,-1.4365628790291936,0.3664594202663631,-0.522484390766995,-0.06074124436103051,-1.5037485059912092,0.28660942273097967,-1.162945343930974,29.8
66,0.2140551342568656,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.3661383851504492,0.5271229376042923,5.178983668182628e-16,-0.6837801032248482,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.015160016172756027,0.7150655320211976,15.2
67,-0.3963345392428517,0.05619575748052953,-0.4797600725795245,-0.27957465364796624,-0.26489191392308636,0.13145937800385113,0.9395766420109203,1.211779950139461,-0.522484390766995,-0.57694801255819,-1.5037485059912092,0.39263948329679343,1.1029311039718357,15.0
68,-5.196596555094698e-17,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.3650827518566388,0.8075032298391368,1.1473066308135071,-1.1062978984091714,1.6596028954336526,1.5294129381313688,0.8057784290890784,-1.9422125528818055,1.007390687351642,27.5
69,-0.4066870289460906,-7.749892495026648e-17,-0.07373930744231277,-0.27957465364796624,-0.5669345618996674,-0.5602402261897242,-1.6843811112849112,0.07140456340672492,-0.6373310900407133,-0.7786839909340914,0.06672980986338735,0.44061589499909337,-0.2631542560601918,22.6
70,-0.4107697503855165,-0.48915444490639887,0.2606307344353911,-0.27957465364796624,-1.0156836388934445,-0.008019143006375884,0.21798825985456674,0.1221237951991109,-0.522484390766995,-0.06074124436103051,0.11292034856499211,0.18605612149191314,-0.10629685563897762,20.0
71,-0.41151982904492374,-0.48915444490639887,0.2606307344353911,-0.27957465364796624,-1.0156836388934445,0.0019436084943541662,-0.8571055418430309,0.33601838320744987,-0.522484390766995,-0.06074124436103051,0.11292034856499211,0.2908812950058425,-0.5383676949810491,21.4
72,-0.4184565939325467,3.001086850369943,-1.1514856031374117,-0.27957465364796624,-1.352245446638777,0.007636609351915098,-1.8483784708659006,1.3375332514374365,-0.6373310900407133,-0.4226793232119124,-1.0880336576767564,0.44061589499909337,-1.1472596038888525,23.5
73,-0.41908263462331563,1.910386445596086,-2.6516094231250328e-16,-0.27957465364796624,-0.6100835116106076,0.8388147345557175,-1.473006736713858,1.2681504821034701,-0.522484390766995,-0.22687675596471402,-0.39517557715267015,0.3428009734234001,-1.155815462093646,31.2
74,0.24530334099760162,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,-0.19585359438558214,0.6623317079713489,0.23256580292843268,-0.2200410597298593,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.3986639185562148,-0.7094848590769188,23.7
75,2.2215932742950564,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.253951115902005,-1.8283561672112798,0.7646461251245317,-1.0811757321000215,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,2.748507832027117,7.4
76,-0.38386287254712204,-0.48915444490639887,-0.7290448805865626,-0.27957465364796624,-0.41159834294028286,2.7929372789132887,5.178983668182628e-16,-0.06797834418751897,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.2440002351688915,-1.2499299023463746,48.3
77,-0.3957728578754328,-0.48915444490639887,-0.07373930744231277,0.0,-0.5669345618996674,0.05887361706995716,-0.5837766092080484,0.26587577519494604,-0.6373310900407133,-0.7786839909340914,0.06672980986338735,0.4183802521325026,-0.24889449238553582,24.4
78,-0.41716940746554515,-0.48915444490639887,-1.1455147095324527,-0.27957465364796624,-0.5669345618996674,0.18838938657945412,-0.0881401446966138,-0.33373192200605023,-0.86702448858815,-0.8202178688350122,-0.302794499749459,0.38891528695460603,-0.5569053877581015,22.6
79,-0.3912454720201337,-0.48915444490639887,-0.20808441355389026,-0.27957465364796624,0.26152527255038244,-0.698295496985562,0.07585721488437566,-0.4285217971536177,-0.4076376914932768,-0.10227512226195139,0.3438730420730209,0.44061589499909337,0.1974361106311912,18.3
80,-0.4118240731189423,0.8196860408222292,-0.9186207525440109,-0.27957465364796624,-1.0933517483731368,0.4573836770991781,-0.9591483433600909,1.1373157596427745,-0.4076376914932768,-0.6422155349739228,-0.8570809641687277,0.29690573026526323,-0.7622459846731454,23.3
81,-0.3814218989378809,-0.48915444490639887,1.613038135958604,-0.27957465364796624,0.5980870802957156,0.24104964451188673,1.0889964585180443,-0.9237941458079175,-0.6373310900407133,0.1706617896583858,1.2676838161051358,0.4097269723962428,0.26730895263700477,17.1
82,0.9758308081406365,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.9001297282722966,-0.9630200368621156,1.1473066308135071,-1.191922219496879,1.6596028954336526,1.5294129381313688,0.8057784290890784,-0.2692816489337975,0.0,27.9
83,-0.38575152614506797,-0.48915444490639887,-0.7290448805865626,-0.27957465364796624,-0.43748771276684695,2.8199790329867005,0.3564749190562911,-0.4277144685576715,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.3108166989551999,-1.2228363513645284,44.8
84,-0.3609907391980197,-0.48915444490639887,-0.7290448805865626,-0.27957465364796624,-0.43748771276684695,3.4732508813917438,0.5277610501742135,-0.4277144685576715,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.2774084670620457,-1.152963509358715,50.0
85,-0.3871393471903987,-0.48915444490639887,-0.5529035192402723,-0.27957465364796624,-0.5324154021309153,0.03894811406849706,-1.4438516505661265,0.7697437989002026,-0.522484390766995,-0.7193498796470615,0.5286351968794448,0.44061589499909337,-0.9362151015039464,23.0
86,-0.40918885137013544,-0.48915444490639887,-1.2231363263969195,-0.27957465364796624,-0.9466453193559402,-0.17311616787562392,0.03941335719971134,-0.14239504476679665,-0.86702448858815,-0.7846174020627944,-0.21041342234624782,0.3850815554258832,-0.1961333667893094,21.4
87,-5.196596555094698e-17,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.25289548260819444,-0.6370957377667886,-0.32138083387846517,-0.8536040478780054,1.6596028954336526,1.5294129381313688,0.8057784290890784,-3.6368314237637307,0.4241663530582187,10.2
88,-0.25589898518443505,-0.48915444490639887,1.2682190302722216,-0.27957465364796624,2.7296451960161567,0.3207516565177309,1.1473066308135071,-0.9636381865137338,-0.522484390766995,-0.0310741887175156,-1.7347011994992378,0.08364072208175197,-0.7593940319382143,23.3
89,0.19672609390247825,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.253951115902005,-0.3325201918873123,0.5095391213318814,-0.7727762084485663,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.23775672953640048,0.8619410978701527,23.2
90,-0.4210590509349208,2.7829467694151715,-1.0574440288593074,-0.27957465364796624,-1.2486879673325213,-0.5645099768328947,-0.7623515118629036,1.6738568465251487,-0.7521777893144317,0.3605309457768812,1.2214932774035312,0.44061589499909337,0.2972544563537821,18.9
91,0.8833055045535332,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.599142713589526,0.4901184320301494,0.9505097993163195,-0.7932443628516735,1.6596028954336526,1.5294129381313688,0.8057784290890784,-2.703591634486114,1.50505643959713,13.4
92,-0.4170114345809586,3.001086850369943,-1.1111820713039384,0.0,-1.4040241862919052,-0.2513949296670788,-1.330875691743667,2.5764502167930194,-0.9818711878618682,-0.5532143680433781,-0.9494620415719405,0.39669228519858596,-0.8763240940703919,21.9
93,-0.4174818427261719,2.5648066884604,-1.3201633474775034,-0.27957465364796624,-1.334985866754401,0.8345449839125484,-0.7696402833998366,1.9151531168782503,-0.522484390766995,-0.2980776895091498,-1.6885106607976315,0.37445664233199516,-0.947622912443671,24.8
94,-0.4171027078031641,-0.48915444490639887,0.1262856283238136,-0.27957465364796624,0.1579677932441261,-0.3624084463895037,5.178983668182628e-16,-0.6126402069467639,-0.9818711878618682,-0.8024176354489033,1.1753027387019248,0.44061589499909337,-0.6895211899324007,11.9
95,-0.3828846108322008,0.4706619112945951,-0.7797974762287141,-0.27957465364796624,-1.0674623785465727,-0.2513949296670788,-1.2251885044581405,2.023287658817635,-0.2927909922195585,-0.4642132011128333,0.2976825033714161,0.36700824964761974,-0.5069962148968062,24.3
96,1.7419524916048108,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,0.9777978377519889,-3.0551978520155236,1.1473066308135071,-1.2623022770964256,1.6596028954336526,1.5294129381313688,0.8057784290890784,0.44061589499909337,3.6012416997715353,13.8
97,-0.4202457831216789,3.219226931324714,-1.5440718576634658,-0.27957465364796624,-1.2486879673325213,0.1399988792901919,-1.196033418310409,2.5609210138004066,-0.86702448858815,-0.5650811903007841,-0.5337471932574878,0.44061589499909337,-0.9904022034676386,24.7
98,0.13345736854080517,-0.48915444490639887,1.0472959668887392,-0.27957465364796624,1.3661383851504492,0.34210040973358286,0.6553145520705387,-0.6455032297935157,1.6596028954336526,1.5294129381313688,0.8057784290890784,-3.349082488736465,0.7721045867198206,14.1
99,-0.4051775102711524,0.601545959867458,-0.8887662845192158,-0.27957465364796624,-0.8776069998184359,-0.7737277583482358,-0.08449575892814706,1.6290738544088377,-0.1779442929458402,-0.7371501130331705,0.5748257355810497,0.42100909660934105,0.061968355721961015,18.7
100,-0.40620725944475367,-0.48915444490639887,-0.07373930744231277,-0.27957465364796624,-0.5669345618996674,0.1286128775750713,-1.319942534438268,0.07140456340672492,-0.6373310900407133,-0.7786839909340914,0.06672980986338735,0.31914137313185464,-0.47562473481256334,28.1
101,-0.4076699713390736,-0.48915444490639887,-0.37676215789398176,-0.27957465364796624,-0.2994110736918385,0.2695146487996889,1.0416194435279804,-0.6468804373983651,-0.522484390766995,-0.14380900016287226,1.1291122000003184,0.4224330540342951,-0.0635175646150103,19.8
102,-0.38074788129697823,-0.48915444490639887,-0.7290448805865626,3.7166983367317865,-0.41159834294028286,0.9484050010637531,0.7282022674398673,-0.4432436715502841,-0.1779442929458402,-0.6006816570730019,-0.487556654555883,0.38365759800092913,-0.42856751468619914,26.7
103,-0.404072870248562,-0.48915444490639887,-0.040899392615038194,-0.27957465364796624,-1.2227985975059572,-0.46061271118241875,-1.8593116281712998,0.708671765112742,-0.6373310900407133,-0.6125484793304079,0.3438730420730209,0.22198366267537037,-0.4043259164392842,21.7
104,-0.4093936310353402,0.8196860408222292,-0.9186207525440109,0.0,-1.0933517483731368,0.8715494894866901,-0.5181776653756528,1.2067460188941492,-0.4076376914932768,-0.6422155349739228,-0.8570809641687277,0.3787285146068573,-0.19042946131944694,22.0
105,-0.4123190548239801,0.05619575748052953,-0.4797600725795245,0.0,-0.26489191392308636,-0.388026950248526,-0.06991821585428164,0.83841421947304,-0.522484390766995,-0.57694801255819,-1.5037485059912092,0.4263763207495528,-0.04070194273556098,22.9
